forest,latitude,longitude
1,66.857,150.0
1,62.214,123.55
1,53.179,105.3
1,57.821,59.5
1,43.393,21.55
1,57.321,113.5
1,67.107,80.5
1,66.857,24.25
1,44.143,145.8
1,61.714,67.05
1,62.214,138.8
1,67.107,171.25
1,61.714,65.3
1,67.107,70.75
1,41.893,45.55
1,61.964,121.55
1,57.321,64.5
1,57.321,92.0
1,41.893,43.55
1,67.107,17.75
1,52.179,105.55
1,67.107,68.0
1,66.857,84.75
1,43.393,17.8
1,36.75,112.75
1,61.964,78.8
1,37.5,128.75
1,67.607,24.5
1,57.571,87.0
1,67.107,122.75
1,67.357,147.25
1,36.25,137.5
1,41.393,121.55
1,43.643,42.8
1,61.964,165.8
1,57.821,67.75
1,51.679,95.8
1,56.821,31.5
1,67.107,84.5
1,53.429,109.3
1,57.571,58.75
1,44.893,135.55
1,47.536,120.75
1,61.964,24.8
1,56.821,34.0
1,57.821,35.0
1,62.464,63.8
1,37.75,49.0
1,52.929,96.55
1,52.179,142.55
1,67.607,72.25
1,67.357,117.0
1,66.857,61.0
1,67.107,129.0
1,37.0,138.75
1,38.75,128.0
1,56.571,42.5
1,57.071,98.0
1,67.607,31.25
1,57.571,66.25
1,61.714,131.3
1,67.107,78.25
1,41.643,21.3
1,52.929,142.55
1,43.643,132.8
1,56.571,37.5
1,67.607,35.75
1,41.143,140.3
1,62.464,147.55
1,37.25,128.25
1,66.857,126.25
1,56.821,27.5
1,62.464,135.3
1,61.964,65.8
1,67.107,19.25
1,42.393,21.8
1,36.25,112.5
1,41.143,125.8
1,61.714,56.05
1,56.571,133.0
1,57.321,107.0
1,41.893,73.3
1,52.929,101.8
1,57.071,89.25
1,38.25,27.75
1,57.321,84.5
1,43.393,129.55
1,67.357,54.0
1,67.107,100.5
1,47.286,40.0
1,62.464,120.55
1,67.607,84.5
1,42.393,129.3
1,62.464,95.55
1,67.107,151.0
1,51.429,138.8
1,67.107,125.5
1,53.179,16.3
1,67.107,55.25
1,67.357,39.0
1,67.107,66.75
1,41.893,125.8
1,52.929,97.3
1,67.357,120.5
1,53.429,114.05
1,52.429,131.3
1,66.857,57.75
1,62.214,65.05
1,42.643,74.8
1,57.821,93.25
1,38.75,22.5
1,44.143,130.3
1,67.107,53.5
1,52.429,108.8
1,41.393,25.8
1,57.571,22.25
1,56.821,36.25
1,62.464,95.05
1,42.893,128.05
1,36.5,137.0
1,42.643,74.55
1,52.929,92.05
1,52.179,122.8
1,67.357,33.0
1,67.107,15.25
1,51.679,88.8
1,41.143,120.05
1,67.107,81.0
1,66.857,93.0
1,56.571,115.25
1,53.179,123.3
1,42.893,132.8
1,56.571,68.0
1,37.0,49.75
1,67.607,31.5
1,62.464,160.8
1,67.607,59.5
1,57.571,80.0
1,62.714,21.05
1,61.714,161.55
1,57.821,44.75
1,56.571,122.5
1,67.357,68.75
1,36.75,110.75
1,57.571,71.25
1,42.643,142.55
1,56.571,25.25
1,67.607,22.5
1,57.071,107.25
1,67.607,25.0
1,36.25,137.75
1,67.107,141.25
1,52.679,124.3
1,47.036,136.0
1,57.321,124.75
1,57.571,138.75
1,67.107,36.75
1,67.357,16.25
1,53.179,158.55
1,67.357,78.25
1,52.929,133.05
1,56.571,163.25
1,57.571,133.0
1,42.393,117.8
1,51.679,121.8
1,67.607,82.5
1,62.464,35.3
1,57.571,108.0
1,61.964,24.55
1,53.179,31.8
1,41.893,21.05
1,57.821,18.75
1,56.821,81.0
1,51.429,98.8
1,57.571,104.75
1,41.893,140.8
1,61.964,38.05
1,52.679,57.3
1,42.393,44.3
1,51.679,91.05
1,52.179,126.3
1,56.821,98.5
1,67.107,37.0
1,61.714,111.55
1,36.0,139.25
1,51.679,90.8
1,66.857,49.0
1,57.071,90.25
1,62.214,158.55
1,44.393,18.3
1,38.0,99.5
1,67.357,26.5
1,57.321,62.5
1,36.5,126.5
1,52.179,97.3
1,41.643,121.05
1,67.107,143.0
1,66.857,177.25
1,67.107,83.75
1,57.571,47.25
1,52.679,123.3
1,52.679,142.3
1,52.179,133.3
1,51.429,104.55
1,61.964,127.8
1,52.929,103.05
1,47.036,101.5
1,57.321,34.0
1,57.071,130.0
1,61.964,67.55
1,67.357,31.0
1,67.357,160.0
1,52.679,134.55
1,61.964,53.8
1,47.536,83.75
1,57.071,105.75
1,56.821,30.75
1,42.893,130.55
1,66.857,122.5
1,52.929,158.8
1,61.714,65.05
1,66.857,136.75
1,45.143,142.3
1,52.179,125.05
1,51.429,102.55
1,62.464,133.55
1,67.607,27.5
1,67.107,88.5
1,52.179,137.55
1,62.214,117.05
1,53.179,117.05
1,61.714,94.05
1,62.214,140.05
1,62.214,61.8
1,62.464,88.3
1,52.929,31.55
1,47.286,138.75
1,44.643,22.3
1,56.571,86.5
1,43.393,18.8
1,67.607,32.5
1,61.964,59.05
1,62.214,106.8
1,66.857,129.25
1,67.107,76.5
1,56.571,118.0
1,56.821,33.75
1,67.357,86.25
1,61.964,119.05
1,62.464,169.05
1,36.0,45.0
1,61.964,67.8
1,67.107,133.0
1,53.679,29.3
1,67.107,61.75
1,52.179,117.8
1,44.143,18.05
1,67.357,127.25
1,67.357,90.25
1,57.821,66.25
1,36.25,102.25
1,36.5,53.75
1,62.464,120.8
1,37.5,40.75
1,56.821,91.25
1,62.214,56.55
1,47.286,128.5
1,43.393,143.05
1,52.679,90.05
1,57.321,127.0
1,62.464,100.3
1,52.929,119.05
1,57.821,70.0
1,67.107,51.25
1,45.393,22.8
1,61.714,41.05
1,44.143,142.8
1,57.071,110.25
1,62.214,38.3
1,43.143,41.55
1,61.964,125.05
1,53.179,89.05
1,62.464,23.05
1,56.821,37.5
1,42.643,79.55
1,36.5,112.5
1,62.464,172.05
1,47.036,122.0
1,51.929,57.05
1,57.321,120.5
1,62.214,38.05
1,56.571,31.75
1,47.286,85.5
1,52.429,92.05
1,43.143,75.3
1,67.357,58.5
1,52.929,138.55
1,62.464,87.55
1,62.464,117.8
1,53.429,26.8
1,67.607,32.0
1,66.857,25.25
1,61.714,49.3
1,62.214,108.55
1,67.107,80.75
1,61.964,142.3
1,62.464,103.3
1,67.357,150.5
1,61.964,123.3
1,56.571,98.75
1,66.857,117.75
1,52.929,28.05
1,61.714,77.8
1,42.893,84.3
1,44.393,40.55
1,67.107,75.5
1,46.786,101.0
1,48.036,29.25
1,51.929,106.55
1,61.714,63.55
1,41.393,35.05
1,57.821,98.25
1,66.857,38.5
1,67.107,76.0
1,62.464,159.8
1,53.179,134.3
1,42.643,24.55
1,52.179,92.55
1,67.357,63.75
1,52.929,57.3
1,66.857,33.25
1,61.714,54.55
1,67.107,170.5
1,52.929,86.8
1,36.25,136.5
1,53.179,120.8
1,61.714,163.05
1,67.357,35.25
1,42.893,131.3
1,41.393,124.3
1,66.857,143.25
1,47.536,121.0
1,57.321,78.0
1,62.214,115.3
1,44.643,127.3
1,67.107,127.75
1,51.929,92.3
1,67.357,53.5
1,52.929,134.05
1,51.429,140.8
1,53.179,113.3
1,61.714,108.3
1,56.571,101.0
1,67.107,102.75
1,62.464,118.3
1,62.464,27.3
1,37.25,114.0
1,52.679,120.55
1,67.607,69.75
1,56.571,54.75
1,67.107,131.75
1,61.964,50.3
1,67.107,107.5
1,57.571,44.75
1,42.393,21.3
1,51.929,103.05
1,67.607,94.0
1,62.214,89.05
1,67.357,36.0
1,52.929,93.3
1,67.357,80.25
1,67.357,122.5
1,41.393,118.55
1,57.571,120.5
1,37.5,49.0
1,57.821,88.75
1,57.321,80.5
1,52.679,134.3
1,67.607,54.0
1,53.179,88.55
1,67.107,129.75
1,56.821,25.0
1,42.643,75.55
1,67.107,49.75
1,57.821,68.25
1,57.571,139.25
1,56.821,89.25
1,61.714,136.8
1,62.464,36.05
1,57.321,81.5
1,51.929,135.3
1,67.107,67.5
1,57.571,94.25
1,42.393,126.3
1,67.357,69.75
1,67.107,139.25
1,66.857,132.25
1,52.929,28.8
1,67.357,58.25
1,67.607,29.25
1,57.321,92.5
1,66.857,74.5
1,56.571,55.0
1,41.643,128.55
1,43.143,43.55
1,46.286,22.5
1,67.107,142.75
1,42.643,73.55
1,67.357,128.75
1,66.857,66.5
1,57.821,69.75
1,51.679,98.05
1,52.429,99.8
1,62.464,152.05
1,41.893,121.8
1,42.643,80.05
1,57.321,99.25
1,67.607,64.75
1,66.857,81.5
1,47.786,127.5
1,51.929,84.3
1,61.964,63.05
1,57.571,159.75
1,53.179,138.55
1,57.571,90.25
1,52.929,125.55
1,67.107,134.75
1,44.893,129.05
1,38.0,128.0
1,47.786,138.5
1,53.179,142.8
1,36.75,127.0
1,66.857,165.0
1,44.893,79.05
1,61.964,155.3
1,57.571,58.25
1,61.714,42.05
1,62.214,155.8
1,67.107,68.5
1,62.464,108.55
1,67.107,126.5
1,38.0,126.0
1,47.786,89.75
1,44.893,80.8
1,67.357,69.0
1,62.464,158.05
1,53.179,131.05
1,67.107,89.5
1,42.893,81.05
1,47.036,47.75
1,67.607,50.75
1,62.464,120.05
1,52.679,23.55
1,61.964,102.3
1,62.464,61.3
1,61.714,36.55
1,41.893,33.05
1,51.679,101.05
1,42.643,76.3
1,62.464,147.3
1,67.107,54.5
1,51.929,27.55
1,43.143,129.8
1,67.607,38.75
1,56.821,67.75
1,62.214,46.8
1,62.214,161.3
1,62.464,63.05
1,37.5,99.75
1,67.107,139.75
1,42.643,128.05
1,67.107,93.0
1,57.071,132.5
1,37.5,38.25
1,36.75,121.0
1,67.357,15.0
1,51.429,132.3
1,57.571,89.5
1,41.643,27.8
1,41.643,116.55
1,61.714,39.05
1,57.321,112.75
1,42.143,21.3
1,66.857,144.75
1,36.25,128.25
1,36.25,51.75
1,53.179,56.05
1,44.393,131.3
1,67.107,77.5
1,66.857,66.75
1,41.893,33.3
1,66.857,139.25
1,41.143,127.55
1,67.357,32.75
1,67.357,21.75
1,47.536,24.25
1,56.821,21.75
1,61.964,97.05
1,61.714,76.8
1,52.179,112.55
1,52.429,157.3
1,38.0,126.75
1,42.643,43.05
1,67.607,66.75
1,62.464,176.05
1,56.571,93.0
1,67.607,89.0
1,44.393,128.8
1,53.429,56.8
1,66.857,63.25
1,56.571,128.25
1,66.857,54.75
1,61.714,51.8
1,62.464,16.3
1,66.857,115.5
1,67.107,54.75
1,46.786,102.25
1,61.714,169.55
1,67.107,111.75
1,66.857,47.75
1,62.464,44.55
1,53.179,16.05
1,53.429,111.05
1,44.393,39.3
1,47.286,134.75
1,52.179,111.05
1,66.857,22.0
1,57.571,87.25
1,57.071,135.75
1,66.857,162.5
1,41.893,48.05
1,57.321,86.75
1,62.214,40.8
1,57.821,65.5
1,53.179,113.8
1,62.464,58.8
1,36.0,114.5
1,42.143,43.3
1,36.5,100.25
1,56.571,40.75
1,44.893,142.3
1,42.643,129.3
1,62.464,160.05
1,61.714,28.55
1,47.536,135.25
1,61.964,92.05
1,44.393,80.8
1,44.893,121.05
1,44.393,17.3
1,56.821,32.0
1,37.25,102.0
1,57.071,137.0
1,56.571,78.0
1,67.607,96.25
1,67.107,60.0
1,38.75,140.75
1,61.964,144.05
1,53.429,93.05
1,67.607,86.0
1,41.643,34.3
1,51.929,128.55
1,61.964,97.8
1,52.929,119.8
1,67.607,67.25
1,43.393,20.3
1,67.357,110.5
1,52.929,106.55
1,57.571,128.0
1,57.821,81.75
1,53.179,111.05
1,51.429,90.3
1,41.143,30.3
1,41.143,107.8
1,42.643,45.3
1,62.214,174.05
1,67.357,158.25
1,45.143,133.8
1,36.5,108.75
1,62.464,109.3
1,67.107,153.0
1,42.893,19.3
1,44.893,120.55
1,47.036,101.0
1,41.643,129.3
1,57.321,40.5
1,56.571,101.75
1,52.179,91.55
1,52.929,137.8
1,61.964,107.3
1,57.321,47.5
1,52.929,130.8
1,41.393,33.3
1,52.929,132.8
1,57.321,42.25
1,37.0,126.5
1,67.107,175.75
1,57.321,117.75
1,67.107,115.5
1,62.214,175.05
1,67.357,141.25
1,66.857,59.75
1,62.214,150.55
1,67.107,126.0
1,56.821,89.0
1,56.571,121.5
1,51.929,138.3
1,61.964,143.05
1,66.857,78.0
1,51.679,131.05
1,56.821,22.25
1,67.357,87.5
1,57.321,138.75
1,43.393,80.05
1,57.821,36.25
1,47.286,128.0
1,42.143,117.8
1,52.179,98.55
1,53.429,123.05
1,53.429,16.05
1,57.071,160.75
1,43.393,81.8
1,52.679,88.3
1,66.857,37.0
1,67.107,119.25
1,61.964,85.8
1,67.107,104.75
1,45.143,135.8
1,42.143,126.8
1,52.179,103.55
1,47.036,85.0
1,53.429,23.3
1,44.393,127.05
1,41.143,43.8
1,51.429,86.55
1,56.571,94.75
1,67.607,33.0
1,43.893,142.05
1,42.893,128.3
1,42.893,24.05
1,66.857,115.0
1,57.821,104.5
1,61.964,129.05
1,41.393,126.55
1,44.643,23.05
1,62.464,83.55
1,57.321,109.5
1,57.821,26.75
1,62.214,170.8
1,62.214,23.8
1,62.464,91.8
1,67.107,140.0
1,51.679,108.05
1,51.679,136.55
1,57.321,61.25
1,41.143,118.55
1,47.036,121.0
1,52.429,139.8
1,67.107,27.0
1,67.107,164.5
1,61.964,168.55
1,47.036,135.0
1,61.714,157.3
1,52.929,102.55
1,46.536,129.0
1,41.143,124.8
1,53.429,123.55
1,57.321,158.5
1,61.964,148.8
1,41.893,33.55
1,57.821,44.25
1,62.214,62.3
1,56.571,80.0
1,56.821,99.75
1,66.857,112.5
1,57.071,97.75
1,52.679,128.3
1,37.0,127.75
1,67.357,164.25
1,61.714,168.3
1,67.357,121.25
1,41.643,128.05
1,57.071,101.75
1,52.429,114.05
1,66.857,129.0
1,53.429,158.3
1,67.107,169.5
1,43.893,134.3
1,52.929,95.05
1,62.214,90.3
1,67.107,31.25
1,37.5,31.25
1,38.25,125.75
1,56.571,81.25
1,61.714,141.8
1,61.714,139.8
1,44.893,16.05
1,62.464,57.05
1,52.679,16.8
1,43.143,75.55
1,57.071,86.75
1,62.464,64.3
1,44.893,34.8
1,37.0,22.25
1,67.357,151.5
1,66.857,56.0
1,53.179,121.3
1,57.821,15.25
1,56.821,24.5
1,57.571,96.75
1,56.571,55.75
1,62.464,126.05
1,51.429,85.8
1,62.464,53.8
1,67.357,154.75
1,67.357,39.25
1,46.286,17.5
1,61.714,138.3
1,53.179,21.55
1,52.679,24.8
1,66.857,30.25
1,57.821,72.0
1,53.429,122.8
1,52.179,31.3
1,61.964,128.05
1,42.893,127.55
1,66.857,60.0
1,41.643,125.3
1,61.714,23.55
1,67.107,30.25
1,44.643,17.05
1,61.714,107.55
1,41.393,36.05
1,52.179,93.3
1,52.679,97.8
1,47.536,128.0
1,66.857,176.0
1,62.464,36.55
1,53.179,112.3
1,67.107,148.75
1,66.857,114.75
1,37.25,31.25
1,62.214,174.55
1,62.214,55.8
1,57.571,89.0
1,52.679,95.55
1,42.143,46.05
1,67.107,50.25
1,53.429,142.05
1,57.571,127.25
1,41.393,22.55
1,62.214,37.8
1,42.393,130.05
1,62.214,136.55
1,51.679,15.05
1,41.643,32.8
1,57.321,121.75
1,51.429,110.05
1,37.0,100.75
1,36.5,138.0
1,67.607,77.0
1,67.607,76.75
1,57.321,106.25
1,57.571,103.5
1,52.179,107.8
1,56.571,51.0
1,52.929,126.8
1,53.429,29.55
1,53.179,56.55
1,57.571,77.5
1,41.893,27.8
1,52.929,142.8
1,61.714,146.3
1,42.643,141.3
1,53.429,109.8
1,57.071,88.0
1,61.964,111.05
1,61.714,123.8
1,47.286,25.0
1,57.571,127.5
1,41.643,33.05
1,52.179,132.05
1,56.571,74.25
1,43.143,134.05
1,36.25,138.0
1,47.786,128.25
1,52.679,139.55
1,56.571,75.75
1,61.714,114.55
1,62.214,131.8
1,53.429,126.3
1,62.464,146.3
1,51.429,123.55
1,67.357,140.75
1,66.857,117.5
1,62.464,44.3
1,67.357,34.25
1,53.429,124.05
1,41.393,118.3
1,62.464,164.8
1,57.321,135.5
1,61.714,107.3
1,61.964,22.8
1,42.143,74.55
1,52.929,98.05
1,53.429,123.3
1,66.857,44.5
1,56.821,63.25
1,52.179,120.05
1,53.179,98.3
1,67.107,143.5
1,67.107,164.75
1,51.679,136.8
1,53.679,29.55
1,62.214,88.05
1,57.571,158.5
1,47.286,23.25
1,44.643,131.05
1,67.357,118.0
1,61.714,98.3
1,57.571,106.25
1,57.321,123.25
1,44.643,79.05
1,56.821,85.0
1,56.571,122.75
1,43.643,40.8
1,57.571,135.5
1,42.893,20.55
1,41.643,121.55
1,61.714,138.55
1,36.75,102.25
1,66.857,163.25
1,67.107,95.5
1,62.464,117.55
1,62.214,36.3
1,66.857,178.25
1,52.429,139.3
1,37.5,15.0
1,66.857,64.25
1,62.214,51.3
1,61.714,94.3
1,37.0,55.5
1,62.214,146.8
1,66.857,179.0
1,62.464,53.55
1,66.857,21.0
1,67.357,88.0
1,57.321,131.25
1,36.0,110.25
1,46.786,119.5
1,62.214,109.3
1,62.214,67.8
1,44.393,127.3
1,66.857,163.5
1,56.821,81.5
1,67.107,161.0
1,62.214,23.05
1,51.679,91.3
1,57.321,18.25
1,37.5,48.75
1,62.714,31.55
1,53.429,121.8
1,51.429,157.3
1,61.714,94.8
1,62.464,48.05
1,47.036,128.25
1,52.679,142.8
1,67.357,76.75
1,44.393,134.05
1,36.25,108.5
1,37.0,139.5
1,46.786,119.25
1,44.893,24.55
1,44.393,20.3
1,42.143,127.8
1,61.714,114.8
1,57.571,80.75
1,44.893,28.55
1,53.429,118.55
1,62.214,154.8
1,52.429,134.05
1,53.179,111.3
1,43.143,81.8
1,57.321,72.5
1,36.25,109.75
1,53.429,133.8
1,66.857,100.5
1,51.429,87.05
1,52.679,156.3
1,51.679,95.3
1,57.571,81.25
1,67.107,102.5
1,62.464,164.55
1,42.893,82.8
1,67.357,173.25
1,67.107,22.0
1,53.179,87.55
1,66.857,161.5
1,57.571,67.75
1,41.643,43.3
1,67.107,18.75
1,46.786,136.5
1,43.143,22.05
1,52.929,116.55
1,56.821,80.0
1,57.321,99.0
1,36.75,102.0
1,62.464,156.8
1,51.929,135.8
1,36.75,102.75
1,67.357,118.25
1,47.286,25.5
1,61.964,118.05
1,56.821,92.0
1,42.143,71.55
1,57.321,58.25
1,53.429,112.8
1,57.821,102.5
1,57.571,31.5
1,66.857,95.5
1,61.964,146.8
1,67.107,96.75
1,61.964,138.8
1,42.393,21.05
1,52.929,116.3
1,52.179,118.3
1,41.143,123.55
1,67.357,155.5
1,62.214,92.3
1,42.393,78.55
1,67.107,118.5
1,44.643,135.05
1,57.321,72.75
1,61.964,58.55
1,43.893,131.8
1,53.429,120.55
1,36.25,109.0
1,67.357,59.25
1,56.571,134.75
1,47.036,25.0
1,47.786,134.75
1,51.929,100.3
1,57.321,65.75
1,47.786,15.5
1,52.679,19.05
1,46.786,133.25
1,41.143,117.3
1,56.821,77.0
1,61.964,173.8
1,42.893,80.55
1,47.786,120.0
1,67.357,160.75
1,52.929,99.55
1,57.321,131.75
1,36.5,128.0
1,53.679,42.05
1,53.179,123.05
1,56.821,81.25
1,52.929,116.8
1,67.107,82.0
1,56.571,82.0
1,61.964,122.3
1,57.071,131.5
1,52.429,102.3
1,66.857,108.5
1,41.393,127.55
1,44.143,131.8
1,61.714,82.55
1,67.357,171.25
1,42.393,126.05
1,52.679,116.8
1,44.643,128.3
1,51.429,137.05
1,51.429,124.8
1,62.214,171.8
1,67.357,141.0
1,52.929,121.55
1,37.5,115.0
1,42.893,21.3
1,44.643,16.55
1,43.643,83.55
1,61.714,139.05
1,53.179,140.05
1,42.393,128.55
1,53.429,158.8
1,51.929,119.05
1,67.357,37.0
1,57.071,95.75
1,61.964,119.8
1,67.107,147.5
1,37.0,50.25
1,66.857,33.75
1,67.357,130.25
1,46.536,101.75
1,42.643,117.55
1,57.321,109.0
1,61.714,32.05
1,52.179,29.55
1,53.179,92.55
1,66.857,170.0
1,51.929,120.05
1,53.429,101.3
1,53.179,157.3
1,67.107,26.0
1,62.464,92.3
1,53.429,135.8
1,61.964,55.05
1,67.607,66.25
1,61.964,140.55
1,53.679,31.8
1,51.929,121.05
1,61.964,24.3
1,53.429,31.8
1,44.393,135.8
1,41.143,24.8
1,42.893,19.8
1,62.464,96.8
1,67.107,156.75
1,67.607,90.5
1,52.679,133.55
1,61.714,118.55
1,61.964,165.05
1,67.107,63.0
1,57.571,161.25
1,57.071,86.5
1,56.571,60.5
1,38.25,112.75
1,42.643,80.55
1,56.571,137.0
1,57.571,95.5
1,53.179,94.8
1,52.929,113.3
1,61.714,131.8
1,52.679,115.05
1,61.714,15.8
1,67.357,133.25
1,67.357,77.5
1,61.964,90.8
1,61.964,16.55
1,52.429,123.8
1,45.143,80.05
1,57.571,36.0
1,67.107,144.25
1,67.607,87.75
1,67.107,21.5
1,44.143,127.55
1,67.357,97.5
1,66.857,39.75
1,53.679,18.05
1,67.357,141.5
1,51.679,142.8
1,56.821,84.5
1,38.0,48.75
1,57.571,91.0
1,42.143,127.55
1,67.607,24.0
1,53.429,30.05
1,52.929,91.05
1,56.571,114.25
1,38.25,125.5
1,62.464,155.8
1,61.714,102.55
1,47.036,90.75
1,51.679,123.55
1,53.179,157.55
1,67.107,56.25
1,42.643,86.8
1,62.214,94.05
1,57.071,92.5
1,52.179,135.3
1,51.429,132.8
1,61.964,159.3
1,57.071,158.0
1,67.607,29.75
1,61.714,85.3
1,36.75,113.25
1,51.429,108.05
1,41.643,33.8
1,67.607,96.5
1,52.429,94.3
1,56.821,23.75
1,62.464,121.05
1,43.893,19.55
1,62.464,160.3
1,67.107,63.25
1,66.857,117.0
1,38.5,111.75
1,53.179,81.3
1,52.929,113.8
1,36.0,115.5
1,61.964,110.05
1,37.5,139.5
1,41.393,128.8
1,61.714,31.55
1,52.429,97.05
1,52.429,125.55
1,44.393,18.8
1,36.25,102.5
1,41.643,118.55
1,61.964,113.3
1,56.571,29.0
1,46.536,135.5
1,67.107,74.5
1,53.429,109.55
1,53.179,118.05
1,43.643,41.8
1,53.429,48.3
1,57.571,95.25
1,46.786,119.75
1,47.536,26.0
1,41.393,41.8
1,44.393,120.3
1,67.107,31.5
1,56.571,93.5
1,52.679,15.05
1,42.893,20.3
1,57.571,43.5
1,61.964,44.3
1,51.679,80.55
1,62.464,88.8
1,57.321,31.25
1,51.929,126.3
1,57.571,62.0
1,43.143,76.8
1,67.607,76.5
1,67.107,98.25
1,67.357,59.75
1,66.857,123.0
1,61.964,154.55
1,53.429,133.3
1,36.75,55.0
1,66.857,91.25
1,62.464,40.55
1,52.929,114.3
1,53.429,125.55
1,57.821,15.0
1,53.429,115.55
1,52.429,121.8
1,53.179,34.55
1,62.464,41.8
1,62.464,156.3
1,53.179,57.05
1,61.964,54.3
1,51.429,126.3
1,38.25,100.0
1,67.107,113.5
1,52.179,95.55
1,44.643,21.8
1,42.643,127.8
1,56.571,132.75
1,43.643,90.05
1,41.893,23.8
1,41.893,129.05
1,62.214,147.8
1,57.571,54.5
1,57.321,102.25
1,62.214,40.3
1,62.464,64.05
1,43.143,133.3
1,52.929,89.3
1,53.179,114.8
1,43.143,43.8
1,67.357,139.0
1,43.643,131.05
1,62.464,17.3
1,67.357,77.25
1,47.036,133.5
1,36.25,51.25
1,57.071,131.25
1,57.571,80.25
1,61.714,67.8
1,41.893,81.05
1,57.071,126.0
1,42.393,45.55
1,67.357,173.75
1,67.357,106.75
1,56.571,42.0
1,42.643,82.3
1,41.393,35.55
1,67.357,85.0
1,36.5,138.75
1,53.679,35.05
1,61.964,158.3
1,67.107,158.0
1,66.857,73.25
1,62.464,176.8
1,61.964,166.3
1,52.179,89.05
1,61.714,103.8
1,52.179,123.3
1,41.643,34.05
1,67.107,66.25
1,51.929,157.05
1,36.75,49.5
1,61.964,158.8
1,44.143,18.55
1,37.25,139.5
1,57.321,28.75
1,67.607,95.0
1,37.25,129.25
1,52.679,108.3
1,56.571,86.75
1,51.929,93.55
1,36.75,126.25
1,67.357,19.5
1,61.964,173.55
1,43.893,21.8
1,57.071,100.75
1,45.143,120.55
1,37.0,138.25
1,67.607,65.5
1,57.321,67.75
1,41.643,36.05
1,41.143,120.8
1,61.714,64.05
1,44.893,18.3
1,62.464,111.05
1,62.464,138.8
1,48.036,24.25
1,67.107,112.5
1,41.893,117.05
1,45.143,129.55
1,62.214,122.55
1,56.571,69.25
1,41.893,126.3
1,61.714,75.55
1,46.786,120.25
1,67.607,32.75
1,37.5,41.0
1,41.143,118.05
1,51.929,89.3
1,61.964,80.55
1,61.714,110.05
1,67.357,132.0
1,67.357,106.25
1,45.143,24.8
1,41.893,46.05
1,41.893,127.55
1,62.464,106.8
1,61.964,78.3
1,52.929,34.55
1,47.286,136.0
1,56.571,88.75
1,47.536,142.5
1,47.536,129.0
1,52.679,109.3
1,67.107,15.5
1,62.464,89.8
1,57.821,86.0
1,66.857,36.25
1,57.821,19.0
1,36.0,128.5
1,57.571,115.0
1,67.107,66.0
1,66.857,98.75
1,67.357,57.75
1,52.929,158.3
1,61.964,80.3
1,57.071,82.5
1,62.214,29.05
1,67.357,149.5
1,53.429,111.8
1,52.179,130.05
1,56.571,74.75
1,51.429,57.3
1,67.607,49.0
1,42.893,78.55
1,67.107,125.0
1,36.25,127.75
1,37.25,113.75
1,37.5,101.25
1,67.107,19.0
1,38.75,139.75
1,57.321,111.5
1,52.179,112.3
1,56.571,85.75
1,67.107,157.0
1,57.821,112.25
1,67.107,161.5
1,66.857,148.0
1,41.143,26.05
1,52.679,87.05
1,44.143,134.05
1,57.071,160.5
1,48.036,16.0
1,62.214,37.3
1,62.464,38.05
1,66.857,100.75
1,62.714,31.8
1,67.607,85.0
1,38.5,141.5
1,57.321,132.5
1,52.429,137.3
1,67.107,153.25
1,61.964,49.8
1,53.429,139.8
1,67.357,170.25
1,67.107,51.75
1,62.214,136.8
1,51.929,115.55
1,53.179,99.05
1,61.714,43.8
1,57.571,136.5
1,56.571,122.0
1,53.429,57.3
1,41.393,46.8
1,37.0,103.0
1,47.286,136.25
1,62.214,159.05
1,52.429,57.05
1,57.071,102.5
1,57.571,97.25
1,67.107,128.25
1,51.929,104.55
1,44.393,130.3
1,62.464,138.3
1,62.464,119.55
1,67.107,106.5
1,66.857,51.5
1,62.214,95.05
1,66.857,27.5
1,51.429,104.3
1,67.357,87.75
1,47.036,136.25
1,62.214,125.55
1,67.357,150.25
1,56.571,92.0
1,36.0,112.5
1,38.5,101.25
1,36.25,129.25
1,52.429,96.8
1,52.679,106.05
1,41.143,44.55
1,61.714,110.3
1,51.679,107.3
1,56.571,38.5
1,62.464,167.3
1,41.893,125.05
1,67.607,40.5
1,52.179,130.8
1,57.071,106.75
1,57.571,111.5
1,42.893,117.55
1,44.143,20.05
1,62.464,152.3
1,57.321,112.0
1,51.429,106.8
1,61.964,143.8
1,57.821,61.0
1,67.107,62.25
1,57.821,85.0
1,67.607,64.25
1,57.571,137.25
1,52.179,104.55
1,66.857,65.75
1,52.429,117.55
1,48.036,15.0
1,66.857,74.0
1,61.964,169.3
1,37.0,113.25
1,67.357,125.0
1,57.821,93.0
1,61.964,23.8
1,66.857,48.75
1,57.571,107.75
1,51.429,122.3
1,52.929,103.8
1,42.143,81.8
1,36.25,128.0
1,52.929,133.3
1,61.714,108.8
1,61.714,135.05
1,43.893,39.55
1,46.536,15.25
1,41.643,125.55
1,37.25,113.0
1,36.5,137.75
1,67.107,106.75
1,52.679,21.55
1,41.393,128.55
1,36.25,110.75
1,66.857,164.75
1,42.393,46.55
1,67.607,91.0
1,53.179,98.8
1,52.179,110.55
1,61.964,30.05
1,41.393,76.05
1,61.714,134.8
1,66.857,90.25
1,56.571,158.5
1,52.679,143.05
1,61.714,47.3
1,62.214,116.8
1,62.214,137.3
1,66.857,95.75
1,61.964,62.8
1,53.179,90.55
1,67.357,88.25
